k,assay,train_indiv,train_rows,train_unique,val_rows,val_unique,n_test_files,n_crossdonor_sets,test_rows_mean,val_leaked_frac,primary_test_leaked_frac,crossdonor_leaked_frac_mean,crossdonor_leaked_frac_std,crossdonor_leaked_frac_min,crossdonor_leaked_frac_max,test_leaked_frac_mean,test_leaked_frac_min,test_leaked_frac_max,train_within_dup_frac,label_conflict_seqs_in_test_mean,crossdonor_set_01,crossdonor_set_02,crossdonor_set_03,crossdonor_set_04,crossdonor_set_05,crossdonor_set_06,crossdonor_set_07,crossdonor_set_08,crossdonor_set_09,crossdonor_set_10
5,POLR2AphosphoS5,3,12424,10786,1553,1507,11,10,1553.0,0.20927237604636187,0.21249195106245974,0.8525434642627173,0.22497865589496135,0.21249195106245974,0.9311010946555055,0.7943569630626939,0.21249195106245974,0.9311010946555055,0.131841596909208,38.72727272727273,0.21249195106245974,0.9311010946555055,0.918222794591114,0.9298132646490663,0.9246619446233098,0.9220862846104314,0.9259497746297489,0.9092079845460399,0.9246619446233098,0.927237604636188
5,POLR2AphosphoS5,4,13948,11620,1744,1691,11,10,1744.0,0.25229357798165136,0.26204128440366975,0.8580275229357797,0.20952531935017576,0.26204128440366975,0.9392201834862385,0.803846955796497,0.26204128440366975,0.9392201834862385,0.16690564955549184,81.54545454545455,0.26204128440366975,0.9231651376146789,0.9151376146788991,0.9185779816513762,0.9197247706422018,0.9243119266055045,0.9294724770642202,0.9392201834862385,0.919151376146789,0.9294724770642202
5,RNAseq,1,48144,34214,6018,5465,11,10,6018.0,0.3989697573944832,0.41824526420737784,0.889614489863742,0.1656602971597176,0.41824526420737784,0.9469923562645397,0.8467627420767999,0.41824526420737784,0.9469923562645397,0.2893403123961449,351.1818181818182,0.41824526420737784,0.9453306746427385,0.9441674975074775,0.9396809571286141,0.9376869391824526,0.9403456297773347,0.9425058158856763,0.9360252575606514,0.9451645064805583,0.9469923562645397
5,RNAseq,2,29489,21674,3686,3374,11,10,3687.0,0.35675529028757463,0.39327366422565774,0.8846216436126932,0.17266051892139106,0.39327366422565774,0.9435855709248712,0.8399536454865991,0.39327366422565774,0.9435855709248712,0.26501407304418595,173.9090909090909,0.39327366422565774,0.9389747762408462,0.9365337672904801,0.9384323298074315,0.9419582316246271,0.9346352047735286,0.9387035530241389,0.9403308923243829,0.9397884458909682,0.9435855709248712
5,RNAseq,3,32208,21243,4026,3526,11,10,4026.0,0.4731743666169896,0.4751614505712866,0.9009935419771485,0.14970937349272062,0.4751614505712866,0.9545454545454546,0.8622815336675248,0.4751614505712866,0.9545454545454546,0.3404433681073025,324.1818181818182,0.4751614505712866,0.9418777943368107,0.9493293591654247,0.944361649279682,0.9465971187282662,0.9545454545454546,0.940387481371088,0.9540486835568803,0.9490809736711376,0.9545454545454546
5,RNAseq,4,49544,29074,6193,5222,11,10,6193.0,0.5485225254319392,0.5775875989019861,0.9190376231228807,0.11998398466195488,0.5775875989019861,0.9593088971419345,0.887996711830072,0.5775875989019861,0.9593088971419345,0.4131680930082351,474.72727272727275,0.5775875989019861,0.9557564992733731,0.9583400613595996,0.9568868076860972,0.9580171160988212,0.958824479250767,0.9557564992733731,0.9547876634910383,0.9593088971419345,0.9551106087518165
6,ATACseq,1,27611,25230,3451,3388,11,10,3452.0,0.1405389742103738,0.1552723059096176,0.8404113557358052,0.2407961572195367,0.1552723059096176,0.9238122827346466,0.7781259875697883,0.1552723059096176,0.9238122827346466,0.08623374741950672,104.9090909090909,0.1552723059096176,0.9107763615295481,0.9203360370799536,0.9133835457705678,0.9107763615295481,0.9162804171494786,0.9087485515643106,0.9223638470451911,0.9238122827346466,0.9223638470451911
6,ATACseq,2,64507,55374,8063,7851,11,10,8064.0,0.224234156021332,0.2478918650793651,0.8574900793650795,0.21420034454416015,0.2478918650793651,0.9281994047619048,0.8020720598845599,0.2478918650793651,0.9281994047619048,0.14158153378703087,613.0909090909091,0.2478918650793651,0.9264632936507936,0.925719246031746,0.9227430555555556,0.9246031746031746,0.923859126984127,0.9221230158730159,0.9279513888888888,0.9281994047619048,0.9253472222222222
6,ATACseq,3,67155,57666,8394,8147,11,10,8395.0,0.226590421729807,0.24145324597974985,0.8558784991066112,0.21590445013887408,0.24145324597974985,0.92829064919595,0.8000216579132601,0.24145324597974985,0.92829064919595,0.14129997766361402,590.8181818181819,0.24145324597974985,0.9240023823704586,0.9245979749851102,0.92829064919595,0.9255509231685527,0.9222156045265039,0.9209053007742704,0.9269803454437165,0.9192376414532459,0.9255509231685527
6,ATACseq,4,52889,44803,6611,6374,11,10,6612.0,0.22326425654212675,0.24319419237749546,0.8557773744706594,0.215255601576622,0.24319419237749546,0.9283121597096189,0.8000879942803717,0.24319419237749546,0.9283121597096189,0.1528862334322827,423.90909090909093,0.24319419237749546,0.926497277676951,0.9243799153055051,0.9207501512401693,0.9215063520871143,0.9233212341197822,0.9251361161524501,0.9248336358136721,0.9198427102238355,0.9283121597096189
